CookerStat, GenerateAssetRegistry=0.047602, Initialize=0.231348, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId09867BE8470D2D760108B691B4FBE165_0, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CCE0A0B44F0E79BB8268D68789D90D16_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.28-19.56.37, Duration=482.165619, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_0, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CCE0A0B44F0E79BB8268D68789D90__AEE314368D29336989613498B5BD38B00353E144, StartTime=2016.05.28-19.56.37, HierarchicalDDC=, DataSize=1048841, Duration=5.114276, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_1, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CCE0A0B44F0E79BB8268D68789D90__3395109BD7E37ACCA82DA5C2509C719226E4AD8D, StartTime=2016.05.28-19.56.37, HierarchicalDDC=, DataSize=262407, Duration=3.110040, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_2, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CCE0A0B44F0E79BB8268D68789D90__94A3F97FA9876EC856E280FE0D0A230EC5A44986, StartTime=2016.05.28-19.56.37, HierarchicalDDC=, DataSize=65799, Duration=1.700655, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_3, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CCE0A0B44F0E79BB8268D68789D90__177AB1797088BF826AD552EDBE41DD0B4870488B, StartTime=2016.05.28-19.56.37, HierarchicalDDC=, DataSize=16647, Duration=1.392078, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_4, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CCE0A0B44F0E79BB8268D68789D90__3D79E43097C9AC53BBCAF82BF7D0E8DF1DA928A7, StartTime=2016.05.28-19.56.37, HierarchicalDDC=, DataSize=7196, Duration=1.351804, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId09867BE8470D2D760108B691B4FBE165_1, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FE23405F4118F435517F02B56ABF11FF_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.28-19.56.37, Duration=578.407471, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_5, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FE23405F4118F435517F02B56ABF1__1B5BFF3512B24B2C16557857FBCB7E8463F22129, StartTime=2016.05.28-19.56.38, HierarchicalDDC=, DataSize=1048841, Duration=4.840985, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_6, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FE23405F4118F435517F02B56ABF1__5B3BA4C545D5322DF50E5A574F9FF9228865D400, StartTime=2016.05.28-19.56.38, HierarchicalDDC=, DataSize=262407, Duration=2.245568, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_7, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FE23405F4118F435517F02B56ABF1__112DE9C88EFAD44D1A40A1B87F4827A7DC381D64, StartTime=2016.05.28-19.56.38, HierarchicalDDC=, DataSize=65799, Duration=1.562178, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_8, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FE23405F4118F435517F02B56ABF1__97F7342E338236D949364DC1BA24F82CDAB42954, StartTime=2016.05.28-19.56.38, HierarchicalDDC=, DataSize=16647, Duration=1.774549, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_9, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FE23405F4118F435517F02B56ABF1__6208FABE7066876767B5C894B6A6111AC7D824F0, StartTime=2016.05.28-19.56.38, HierarchicalDDC=, DataSize=7196, Duration=1.662374, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId09867BE8470D2D760108B691B4FBE165_2, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0601A2374DAABCCE4525CC8C1206807C_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.28-19.56.38, Duration=400.260986, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_10, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0601A2374DAABCCE4525CC8C12068__E161960FE7006296A17C80253BFD3BB3CFEFFFB0, StartTime=2016.05.28-19.56.38, HierarchicalDDC=, DataSize=1048841, Duration=6.381195, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_11, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0601A2374DAABCCE4525CC8C12068__CAA274F5785BAEE382B61D6CAD3C6330D3BFF801, StartTime=2016.05.28-19.56.38, HierarchicalDDC=, DataSize=262407, Duration=5.385235, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_12, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0601A2374DAABCCE4525CC8C12068__1131E3F6A214205FD2A50B7DDEC9ACC74D1CF173, StartTime=2016.05.28-19.56.38, HierarchicalDDC=, DataSize=65799, Duration=20.135212, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId09867BE8470D2D760108B691B4FBE165_3, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_ECDFBF554446916EB516608CE6C17032_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.28-19.56.38, Duration=67.324425, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_13, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0601A2374DAABCCE4525CC8C12068__3339E03F729472C8D4EC7E2479F59724A2B655C8, StartTime=2016.05.28-19.56.38, HierarchicalDDC=, DataSize=16647, Duration=1.604784, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_14, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0601A2374DAABCCE4525CC8C12068__E7E8EDA5645069D00891F804485713B486FC8BBD, StartTime=2016.05.28-19.56.38, HierarchicalDDC=, DataSize=7196, Duration=3.478866, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_15, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_ECDFBF554446916EB516608CE6C1703__AA391A9B9F0B5A4ED3C428409FCCE108BCDD9DC0, StartTime=2016.05.28-19.56.38, HierarchicalDDC=, DataSize=1048837, Duration=5.563989, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_16, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_ECDFBF554446916EB516608CE6C1703__71D68747073D62924FFF4FC807478BE4280B101F, StartTime=2016.05.28-19.56.38, HierarchicalDDC=, DataSize=262405, Duration=3.250845, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_17, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_ECDFBF554446916EB516608CE6C1703__32179C8892455B6D8BD19D158369ED59BEC1F98D, StartTime=2016.05.28-19.56.38, HierarchicalDDC=, DataSize=65797, Duration=2.416331, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_18, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_ECDFBF554446916EB516608CE6C1703__0EBA2D1BD8DBF7477273E7D94FA18DBC9EE2B79D, StartTime=2016.05.28-19.56.38, HierarchicalDDC=, DataSize=23251, Duration=2.813782, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId09867BE8470D2D760108B691B4FBE165_4, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_201530E545917B09F0A97BB9946794B0_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.28-19.56.38, Duration=651.833496, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_19, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_201530E545917B09F0A97BB994679__8C155A6AD0140B0748B06C50B72B54445E0D2996, StartTime=2016.05.28-19.56.39, HierarchicalDDC=, DataSize=1037110, Duration=6.371871, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId09867BE8470D2D760108B691B4FBE165_5, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B7AD00F8477B5B2C5777A6844C0A996C_07_9A99193F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000100000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.28-19.56.39, Duration=282.054108, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_20, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B7AD00F8477B5B2C5777A6844C0A996__306F63985D05D69971DF8C141112E76F64C24E18, StartTime=2016.05.28-19.56.39, HierarchicalDDC=, DataSize=4194567, Duration=19.285385, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_21, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B7AD00F8477B5B2C5777A6844C0A996__5AD7B6AE25AA879E8DACE3600509A0A76BEA4A6C, StartTime=2016.05.28-19.56.39, HierarchicalDDC=, DataSize=1048837, Duration=5.237106, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_22, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B7AD00F8477B5B2C5777A6844C0A996__9AC2D22F5A14EE18FBAEB26D7F42A4596344C539, StartTime=2016.05.28-19.56.39, HierarchicalDDC=, DataSize=262405, Duration=2.827764, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_23, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B7AD00F8477B5B2C5777A6844C0A996__635D8DFDD2BEC897102A7751E60DF23F96394848, StartTime=2016.05.28-19.56.39, HierarchicalDDC=, DataSize=65797, Duration=73.011909, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_24, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B7AD00F8477B5B2C5777A6844C0A996__E6EF116EB30324E556DBE48C1A72CBD7BD693770, StartTime=2016.05.28-19.56.39, HierarchicalDDC=, DataSize=23546, Duration=0.912078, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId09867BE8470D2D760108B691B4FBE165_6, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_748D4F054C3030AC8888BEA1993C93A6_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.28-19.56.45, Duration=1.149081, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_25, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_748D4F054C3030AC8888BEA1993C93A__79AB56B57296E31CDFFE8867020509D14A699B71, StartTime=2016.05.28-19.56.45, HierarchicalDDC=, DataSize=16644, Duration=1.381096, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_26, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_748D4F054C3030AC8888BEA1993C93A__66191627C7E8A6B05447BCF1CE20A881815777A9, StartTime=2016.05.28-19.56.45, HierarchicalDDC=, DataSize=8452, Duration=55.816307, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_27, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_748D4F054C3030AC8888BEA1993C93A__3CE5BB905F1CC7D022240CF4A01B36E9E7C46A6B, StartTime=2016.05.28-19.56.45, HierarchicalDDC=, DataSize=4356, Duration=1.613773, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_28, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_748D4F054C3030AC8888BEA1993C93A__7DAF3DF355D8ACA90C304E71CC15E2C8EEEC3DAF, StartTime=2016.05.28-19.56.45, HierarchicalDDC=, DataSize=2307, Duration=1.524564, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_29, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_748D4F054C3030AC8888BEA1993C93A__AB11C0D74FF631D42824FDEC2F244CADF6A908B6, StartTime=2016.05.28-19.56.45, HierarchicalDDC=, DataSize=1283, Duration=0.998955, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_30, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_748D4F054C3030AC8888BEA1993C93A__CED1D83E3FD3B0CB7BD9AA620DC7BDA967EECCBE, StartTime=2016.05.28-19.56.45, HierarchicalDDC=, DataSize=771, Duration=0.943698, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_31, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_748D4F054C3030AC8888BEA1993C93A__A72DE74243C3FF2060D178C8A85568CB313921EB, StartTime=2016.05.28-19.56.45, HierarchicalDDC=, DataSize=2785, Duration=1.066860, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId09867BE8470D2D760108B691B4FBE165_7, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_A4E7B62F46E2851783D7E8BEA5DA034A_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000000000000000100000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.28-19.57.41, Duration=57.984978, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_32, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_A4E7B62F46E2851783D7E8BEA5DA034A___1460A91016BB8214929FD01FA9459E4E2DBEAF75, StartTime=2016.05.28-19.57.41, HierarchicalDDC=, DataSize=262403, Duration=15.924026, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_33, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_A4E7B62F46E2851783D7E8BEA5DA034A___C80FB78209DD15B6CAB9ACF178DCE816A06742C6, StartTime=2016.05.28-19.57.41, HierarchicalDDC=, DataSize=65795, Duration=2.030198, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId09867BE8470D2D760108B691B4FBE165_8, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_516BCC79466F344857F523AB61EC30B6_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.28-19.57.41, Duration=565.124146, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_34, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_A4E7B62F46E2851783D7E8BEA5DA034A___3C0447A7B320E05D85CB6A57DFEE153B41DD3FEC, StartTime=2016.05.28-19.57.41, HierarchicalDDC=, DataSize=16643, Duration=1.932666, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_35, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_A4E7B62F46E2851783D7E8BEA5DA034A___6DF01F6B7DECFF326FB9C4AD5A6D9E407684D0DF, StartTime=2016.05.28-19.57.41, HierarchicalDDC=, DataSize=6882, Duration=2.139382, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_36, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_516BCC79466F344857F523AB61EC3__587B86C47A5780001741F6210CB1A7EE90776BDC, StartTime=2016.05.28-19.57.42, HierarchicalDDC=, DataSize=262407, Duration=2.452616, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_37, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_516BCC79466F344857F523AB61EC3__5677D6BAA40B32783475E59FF60C01D93A85AD89, StartTime=2016.05.28-19.57.42, HierarchicalDDC=, DataSize=65799, Duration=1.730610, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_38, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_516BCC79466F344857F523AB61EC3__2DD35DBBBF748920F09312F8C87A92C7BEFC91DF, StartTime=2016.05.28-19.57.42, HierarchicalDDC=, DataSize=16647, Duration=16.234596, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_39, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_516BCC79466F344857F523AB61EC3__290EA573399BDA581788399C5553AEDDA200E884, StartTime=2016.05.28-19.57.42, HierarchicalDDC=, DataSize=6899, Duration=1.137100, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId09867BE8470D2D760108B691B4FBE165_9, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6040524F42B5F151B56599B32AD9407E_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.28-20.00.42, Duration=201.338150, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_40, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6040524F42B5F151B56599B32AD94__DBED10E68958E9C277E2EE93B35D6AAAD35C28ED, StartTime=2016.05.28-20.00.43, HierarchicalDDC=, DataSize=98614, Duration=1.711972, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId09867BE8470D2D760108B691B4FBE165_10, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7EB8292D474FF5860C0B3286001EAA8E_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.28-20.00.43, Duration=107.363503, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_41, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7EB8292D474FF5860C0B3286001EA__7DF0FAEAE629D585D51AC4397F7FB61770E41B7C, StartTime=2016.05.28-20.00.43, HierarchicalDDC=, DataSize=98614, Duration=1.981933, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId09867BE8470D2D760108B691B4FBE165_11, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A72571C34CA855950EAC3AAB579F5E12_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.28-20.01.01, Duration=20.910475, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_42, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A72571C34CA855950EAC3AAB579F5E1__395C81277608D258D0D55144A7E814EA8B2ED7BC, StartTime=2016.05.28-20.01.01, HierarchicalDDC=, DataSize=359116, Duration=3.078751, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId09867BE8470D2D760108B691B4FBE165_12, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_2B418F69429A341A7D5A658EA7AE7E95_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.28-20.01.01, Duration=32.310741, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_43, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_2B418F69429A341A7D5A658EA7AE7E9__348FD84BF1C6E2C42E9AECF8ADD714BB606714FA, StartTime=2016.05.28-20.01.01, HierarchicalDDC=, DataSize=809428, Duration=3.679588, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId09867BE8470D2D760108B691B4FBE165_13, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_118120114EB88DF036A53E96C2100C57_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.28-20.02.32, Duration=509.872375, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
DDCTransactionId9318179042590BC19A03C3BC2668945E_44, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_118120114EB88DF036A53E96C2100__5F2A1FFF3F8193496C50DE5D2ACECAF121C94F4E, StartTime=2016.05.28-20.02.32, HierarchicalDDC=, DataSize=123190, Duration=2.281517, RunGuid=RunID21E49B744BAB3B68D51F849580C7B2AD
